iteration	loss	baseline	error	formula	error	
37	0.36807662	0.19481021	0.18192282	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
38	0.18981199	0.19308694	0.16034470	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
39	1.16283274	0.19514130	0.23417401	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
40	0.24488866	0.19653733	0.22306211	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
41	0.90167522	0.19662075	0.19820561	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
42	0.72727418	0.19755113	0.21522847	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
43	0.19620755	0.19639090	0.17434669	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
44	0.44341370	0.19745341	0.21764122	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
45	1.04182434	0.19714299	0.19124518	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
46	0.52350134	0.19580621	0.17040744	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
