iteration	loss	baseline	error	formula	error	
35	0.18537407	0.20247775	0.20483540	0.00000035	(((((1.1396*(x0)+0.1339*(x1)+0.2236*(x2)+0.1680*(x3)+0.2323*(x4)+0.1102))*((0.2124*(x0)+0.3838*(x1)+1.1176*(x2)+0.2755*(x3)+0.2204*(x4)+0.0636))))+((-0.2887*(sin(x0))+-0.5544*(sin(x1))+-0.2792*(sin(x2))+-0.0119*(sin(x3))+-0.0150*(sin(x4))+-0.0842)))	
36	0.03303774	0.20231938	0.19931035	0.00000035	(((((1.1396*(x0)+0.1339*(x1)+0.2236*(x2)+0.1680*(x3)+0.2323*(x4)+0.1102))*((0.2124*(x0)+0.3838*(x1)+1.1176*(x2)+0.2755*(x3)+0.2204*(x4)+0.0636))))+((-0.2887*(sin(x0))+-0.5544*(sin(x1))+-0.2792*(sin(x2))+-0.0119*(sin(x3))+-0.0150*(sin(x4))+-0.0842)))	
37	0.09923696	0.20236821	0.20329605	0.00000035	(((((1.1396*(x0)+0.1339*(x1)+0.2236*(x2)+0.1680*(x3)+0.2323*(x4)+0.1102))*((0.2124*(x0)+0.3838*(x1)+1.1176*(x2)+0.2755*(x3)+0.2204*(x4)+0.0636))))+((-0.2887*(sin(x0))+-0.5544*(sin(x1))+-0.2792*(sin(x2))+-0.0119*(sin(x3))+-0.0150*(sin(x4))+-0.0842)))	
38	0.08546112	0.20176339	0.19027178	0.00000035	(((((1.1396*(x0)+0.1339*(x1)+0.2236*(x2)+0.1680*(x3)+0.2323*(x4)+0.1102))*((0.2124*(x0)+0.3838*(x1)+1.1176*(x2)+0.2755*(x3)+0.2204*(x4)+0.0636))))+((-0.2887*(sin(x0))+-0.5544*(sin(x1))+-0.2792*(sin(x2))+-0.0119*(sin(x3))+-0.0150*(sin(x4))+-0.0842)))	
39	0.10327455	0.20188056	0.20410688	0.00000035	(((((1.1396*(x0)+0.1339*(x1)+0.2236*(x2)+0.1680*(x3)+0.2323*(x4)+0.1102))*((0.2124*(x0)+0.3838*(x1)+1.1176*(x2)+0.2755*(x3)+0.2204*(x4)+0.0636))))+((-0.2887*(sin(x0))+-0.5544*(sin(x1))+-0.2792*(sin(x2))+-0.0119*(sin(x3))+-0.0150*(sin(x4))+-0.0842)))	
40	0.01852521	0.20167920	0.19785354	0.00000035	(((((1.1396*(x0)+0.1339*(x1)+0.2236*(x2)+0.1680*(x3)+0.2323*(x4)+0.1102))*((0.2124*(x0)+0.3838*(x1)+1.1176*(x2)+0.2755*(x3)+0.2204*(x4)+0.0636))))+((-0.2887*(sin(x0))+-0.5544*(sin(x1))+-0.2792*(sin(x2))+-0.0119*(sin(x3))+-0.0150*(sin(x4))+-0.0842)))	
41	0.06143938	0.20141563	0.19640768	0.00000035	(((((1.1396*(x0)+0.1339*(x1)+0.2236*(x2)+0.1680*(x3)+0.2323*(x4)+0.1102))*((0.2124*(x0)+0.3838*(x1)+1.1176*(x2)+0.2755*(x3)+0.2204*(x4)+0.0636))))+((-0.2887*(sin(x0))+-0.5544*(sin(x1))+-0.2792*(sin(x2))+-0.0119*(sin(x3))+-0.0150*(sin(x4))+-0.0842)))	
42	0.04544773	0.20157976	0.20469849	0.00000035	(((((1.1396*(x0)+0.1339*(x1)+0.2236*(x2)+0.1680*(x3)+0.2323*(x4)+0.1102))*((0.2124*(x0)+0.3838*(x1)+1.1176*(x2)+0.2755*(x3)+0.2204*(x4)+0.0636))))+((-0.2887*(sin(x0))+-0.5544*(sin(x1))+-0.2792*(sin(x2))+-0.0119*(sin(x3))+-0.0150*(sin(x4))+-0.0842)))	
43	0.05034190	0.20124264	0.19483736	0.00000035	(((((1.1396*(x0)+0.1339*(x1)+0.2236*(x2)+0.1680*(x3)+0.2323*(x4)+0.1102))*((0.2124*(x0)+0.3838*(x1)+1.1176*(x2)+0.2755*(x3)+0.2204*(x4)+0.0636))))+((-0.2887*(sin(x0))+-0.5544*(sin(x1))+-0.2792*(sin(x2))+-0.0119*(sin(x3))+-0.0150*(sin(x4))+-0.0842)))	
44	0.05512300	0.20094617	0.19531308	0.00000035	(((((1.1396*(x0)+0.1339*(x1)+0.2236*(x2)+0.1680*(x3)+0.2323*(x4)+0.1102))*((0.2124*(x0)+0.3838*(x1)+1.1176*(x2)+0.2755*(x3)+0.2204*(x4)+0.0636))))+((-0.2887*(sin(x0))+-0.5544*(sin(x1))+-0.2792*(sin(x2))+-0.0119*(sin(x3))+-0.0150*(sin(x4))+-0.0842)))	
