iteration	loss	baseline	error	formula	error	
28	2.96591306	0.26328793	0.37837982	0.00000000	(((((-0.0746*(sin(x0))+-0.0785*(sin(x1))+1.0706*(sin(x2))+-0.0861*(sin(x3))+-0.0784*(sin(x4))+0.0790))*((-0.3302*(x0)+-0.2497*(x1)+-0.3538*(x2)+-0.2902*(x3)+-0.2750*(x4)+-0.3810))))*((1.1726*(sin(x0))+0.0223*(sin(x1))+0.0122*(sin(x2))+0.0168*(sin(x3))+0.0164*(sin(x4))+-0.0152)))	
29	0.20395981	0.26077646	0.21305834	0.00000000	(((((-0.0746*(sin(x0))+-0.0785*(sin(x1))+1.0706*(sin(x2))+-0.0861*(sin(x3))+-0.0784*(sin(x4))+0.0790))*((-0.3302*(x0)+-0.2497*(x1)+-0.3538*(x2)+-0.2902*(x3)+-0.2750*(x4)+-0.3810))))*((1.1726*(sin(x0))+0.0223*(sin(x1))+0.0122*(sin(x2))+0.0168*(sin(x3))+0.0164*(sin(x4))+-0.0152)))	
30	0.47667709	0.25931907	0.23162846	0.00000000	(((((-0.0746*(sin(x0))+-0.0785*(sin(x1))+1.0706*(sin(x2))+-0.0861*(sin(x3))+-0.0784*(sin(x4))+0.0790))*((-0.3302*(x0)+-0.2497*(x1)+-0.3538*(x2)+-0.2902*(x3)+-0.2750*(x4)+-0.3810))))*((1.1726*(sin(x0))+0.0223*(sin(x1))+0.0122*(sin(x2))+0.0168*(sin(x3))+0.0164*(sin(x4))+-0.0152)))	
31	1.45483160	0.26085821	0.29010198	0.00000000	(((((-0.0746*(sin(x0))+-0.0785*(sin(x1))+1.0706*(sin(x2))+-0.0861*(sin(x3))+-0.0784*(sin(x4))+0.0790))*((-0.3302*(x0)+-0.2497*(x1)+-0.3538*(x2)+-0.2902*(x3)+-0.2750*(x4)+-0.3810))))*((1.1726*(sin(x0))+0.0223*(sin(x1))+0.0122*(sin(x2))+0.0168*(sin(x3))+0.0164*(sin(x4))+-0.0152)))	
32	0.26349750	0.25846270	0.21294804	0.00000000	(((((-0.0746*(sin(x0))+-0.0785*(sin(x1))+1.0706*(sin(x2))+-0.0861*(sin(x3))+-0.0784*(sin(x4))+0.0790))*((-0.3302*(x0)+-0.2497*(x1)+-0.3538*(x2)+-0.2902*(x3)+-0.2750*(x4)+-0.3810))))*((1.1726*(sin(x0))+0.0223*(sin(x1))+0.0122*(sin(x2))+0.0168*(sin(x3))+0.0164*(sin(x4))+-0.0152)))	
33	1.12899625	0.25899017	0.26901245	0.00000000	(((((-0.0746*(sin(x0))+-0.0785*(sin(x1))+1.0706*(sin(x2))+-0.0861*(sin(x3))+-0.0784*(sin(x4))+0.0790))*((-0.3302*(x0)+-0.2497*(x1)+-0.3538*(x2)+-0.2902*(x3)+-0.2750*(x4)+-0.3810))))*((1.1726*(sin(x0))+0.0223*(sin(x1))+0.0122*(sin(x2))+0.0168*(sin(x3))+0.0164*(sin(x4))+-0.0152)))	
34	1.14633644	0.25970617	0.27331048	0.00000000	(((((-0.0746*(sin(x0))+-0.0785*(sin(x1))+1.0706*(sin(x2))+-0.0861*(sin(x3))+-0.0784*(sin(x4))+0.0790))*((-0.3302*(x0)+-0.2497*(x1)+-0.3538*(x2)+-0.2902*(x3)+-0.2750*(x4)+-0.3810))))*((1.1726*(sin(x0))+0.0223*(sin(x1))+0.0122*(sin(x2))+0.0168*(sin(x3))+0.0164*(sin(x4))+-0.0152)))	
35	1.13352776	0.26020163	0.26961562	0.00000000	(((((-0.0746*(sin(x0))+-0.0785*(sin(x1))+1.0706*(sin(x2))+-0.0861*(sin(x3))+-0.0784*(sin(x4))+0.0790))*((-0.3302*(x0)+-0.2497*(x1)+-0.3538*(x2)+-0.2902*(x3)+-0.2750*(x4)+-0.3810))))*((1.1726*(sin(x0))+0.0223*(sin(x1))+0.0122*(sin(x2))+0.0168*(sin(x3))+0.0164*(sin(x4))+-0.0152)))	
36	2.58370566	0.26496300	0.35542884	0.00000000	(((((-0.0746*(sin(x0))+-0.0785*(sin(x1))+1.0706*(sin(x2))+-0.0861*(sin(x3))+-0.0784*(sin(x4))+0.0790))*((-0.3302*(x0)+-0.2497*(x1)+-0.3538*(x2)+-0.2902*(x3)+-0.2750*(x4)+-0.3810))))*((1.1726*(sin(x0))+0.0223*(sin(x1))+0.0122*(sin(x2))+0.0168*(sin(x3))+0.0164*(sin(x4))+-0.0152)))	
37	4.02272797	0.27333847	0.43247196	0.00000000	(((((-0.0066*(sin(x0))+0.0021*(sin(x1))+0.7821*(sin(x2))+-0.0486*(sin(x3))+0.0475*(sin(x4))+-0.0970))+((-0.0442*(x0)+-0.0537*(x1)+0.4370*(x2)+-0.0055*(x3)+-0.0950*(x4)+0.1471))))*((-0.6878*(x0)+0.0279*(x1)+0.0257*(x2)+0.0277*(x3)+0.0282*(x4)+-0.0274)))	
38	6.64647293	0.28940111	0.59459180	0.00000000	(((((-0.1232*(x0)+-0.1226*(x1)+0.8144*(x2)+-0.1224*(x3)+-0.1243*(x4)+-0.0729))*((-0.8310*(x0)+0.1293*(x1)+0.1291*(x2)+0.1294*(x3)+0.1287*(x4)+0.0804))))+((-0.1890*(x0)+-0.0009*(x1)+-0.1973*(x2)+-0.0009*(x3)+-0.0007*(x4)+0.0419)))	
39	0.49740162	0.28659877	0.23335472	0.00000000	(((((-0.1232*(x0)+-0.1226*(x1)+0.8144*(x2)+-0.1224*(x3)+-0.1243*(x4)+-0.0729))*((-0.8310*(x0)+0.1293*(x1)+0.1291*(x2)+0.1294*(x3)+0.1287*(x4)+0.0804))))+((-0.1890*(x0)+-0.0009*(x1)+-0.1973*(x2)+-0.0009*(x3)+-0.0007*(x4)+0.0419)))	
40	4.65418005	0.29896262	0.53387558	0.00000000	(((((-0.1232*(x0)+-0.1226*(x1)+0.8144*(x2)+-0.1224*(x3)+-0.1243*(x4)+-0.0729))*((-0.8310*(x0)+0.1293*(x1)+0.1291*(x2)+0.1294*(x3)+0.1287*(x4)+0.0804))))+((-0.1890*(x0)+-0.0009*(x1)+-0.1973*(x2)+-0.0009*(x3)+-0.0007*(x4)+0.0419)))	
