iteration	loss	baseline	error	formula	error	
59	0.00701712	0.16391988	0.16529949	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
60	0.01178101	0.16378962	0.16131447	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
61	0.03071488	0.16364829	0.16096337	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
62	0.01417980	0.16371249	0.16493221	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
63	0.01254507	0.16334645	0.15639184	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
64	0.02093428	0.16338232	0.16406398	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
65	0.01007492	0.16347963	0.16532849	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
66	0.00725908	0.16355419	0.16497119	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
67	0.00282022	0.16361220	0.16471437	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
68	0.00778588	0.16370714	0.16551101	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
69	0.01209386	0.16377640	0.16509239	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
70	0.01838774	0.16371639	0.16257642	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
71	0.00714155	0.16367021	0.16279292	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
72	0.01726044	0.16371225	0.16451101	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
73	0.01893120	0.16373743	0.16421582	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
74	0.01715702	0.16374543	0.16389759	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
