iteration	loss	baseline	error	formula	error	
31	0.00998334	0.08398075	0.08423664	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
32	0.00759522	0.08398493	0.08406421	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
33	0.00882097	0.08393060	0.08289834	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
34	0.00934174	0.08390902	0.08349913	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
35	0.00521562	0.08390383	0.08380523	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
36	0.00530664	0.08396295	0.08508640	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
37	0.00469690	0.08396126	0.08392899	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
38	0.00835330	0.08396401	0.08401626	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
39	0.01094479	0.08400918	0.08486749	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
40	0.00936847	0.08393573	0.08254018	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
41	0.00649474	0.08396360	0.08449318	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
42	0.00844763	0.08392345	0.08316062	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
43	0.01122607	0.08391440	0.08374238	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
44	0.00568614	0.08393650	0.08435643	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
45	0.00541376	0.08387137	0.08263397	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
46	0.01382009	0.08384762	0.08339624	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
47	0.00778768	0.08385345	0.08396411	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
48	0.00384798	0.08391549	0.08509436	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
49	0.00887392	0.08390232	0.08365200	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
50	0.00742667	0.08394243	0.08470442	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
51	0.00380791	0.08394691	0.08403199	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
52	0.00903458	0.08394991	0.08400697	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
53	0.00791173	0.08394267	0.08380517	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
54	0.00832903	0.08400023	0.08509385	0.00074740	(((((-3.0587*((x0)**3)+-1.4773*((x1)**3)+-0.5280*((x2)**3)+0.6207))*((2.0912*(x0)+-2.9229*(x1)+0.7562*(x2)+-0.0082))))*((-0.6280*((x0)**3)+3.5985*((x1)**3)+-2.2119*((x2)**3)+-0.8735)))	
55	0.00844229	0.08400891	0.08417386	0.00074521	(((((1.3318*(sin(x0))+-3.1212*(sin(x1))+0.9190*(sin(x2))+0.0030))*((-1.1424*(sin(x0))+0.4497*(sin(x1))+1.2774*(sin(x2))+1.7124))))*((0.6422*(x0)+-0.0413*(x1)+0.5475*(x2)+-0.6097)))	
56	0.03347668	0.08390010	0.08183266	0.00074521	(((((1.3318*(sin(x0))+-3.1212*(sin(x1))+0.9190*(sin(x2))+0.0030))*((-1.1424*(sin(x0))+0.4497*(sin(x1))+1.2774*(sin(x2))+1.7124))))*((0.6422*(x0)+-0.0413*(x1)+0.5475*(x2)+-0.6097)))	
57	0.00732548	0.08396296	0.08515736	0.00074521	(((((1.3318*(sin(x0))+-3.1212*(sin(x1))+0.9190*(sin(x2))+0.0030))*((-1.1424*(sin(x0))+0.4497*(sin(x1))+1.2774*(sin(x2))+1.7124))))*((0.6422*(x0)+-0.0413*(x1)+0.5475*(x2)+-0.6097)))	
58	0.00544438	0.08398075	0.08431863	0.00074521	(((((1.3318*(sin(x0))+-3.1212*(sin(x1))+0.9190*(sin(x2))+0.0030))*((-1.1424*(sin(x0))+0.4497*(sin(x1))+1.2774*(sin(x2))+1.7124))))*((0.6422*(x0)+-0.0413*(x1)+0.5475*(x2)+-0.6097)))	
59	0.00985098	0.08399531	0.08427188	0.00074521	(((((1.3318*(sin(x0))+-3.1212*(sin(x1))+0.9190*(sin(x2))+0.0030))*((-1.1424*(sin(x0))+0.4497*(sin(x1))+1.2774*(sin(x2))+1.7124))))*((0.6422*(x0)+-0.0413*(x1)+0.5475*(x2)+-0.6097)))	
60	0.00614426	0.08400615	0.08421234	0.00074521	(((((1.3318*(sin(x0))+-3.1212*(sin(x1))+0.9190*(sin(x2))+0.0030))*((-1.1424*(sin(x0))+0.4497*(sin(x1))+1.2774*(sin(x2))+1.7124))))*((0.6422*(x0)+-0.0413*(x1)+0.5475*(x2)+-0.6097)))	
