iteration	loss	baseline	error	formula	error	
62	0.82966816	0.25477603	0.15283914	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
63	0.64698577	0.25263962	0.21204805	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
64	187.01080322	0.75169939	10.23383522	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
65	0.90631634	0.72199553	0.15762214	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
66	2.19027638	0.70137757	0.30963603	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
67	0.51142269	0.67594689	0.19276418	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
68	1.35000384	0.65252507	0.20750956	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
69	64.85943604	0.81047308	3.81148601	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
70	0.33984810	0.77908862	0.18278387	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
71	5.77082205	0.76561022	0.50952095	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
72	0.39460981	0.73991466	0.25169989	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
73	5.91298580	0.73109776	0.56357777	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
74	1.34515178	0.70424628	0.19406851	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
75	0.75160849	0.67707509	0.16082336	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
76	0.69962513	0.65242940	0.18416159	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
77	0.72426665	0.63113475	0.22653742	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
78	0.99828458	0.60917890	0.19201696	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
79	5.39524841	0.60430950	0.51178998	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
80	0.56647116	0.58133149	0.14475042	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
81	1.71002460	0.56802428	0.31518742	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
82	3.43672991	0.56633663	0.53427142	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
83	0.48356912	0.54650730	0.16975044	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
84	1.43597639	0.54019046	0.42017063	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
85	0.60455048	0.52332461	0.20287371	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
86	19.00071716	0.55856055	1.22804368	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
87	0.33706433	0.54048288	0.19700758	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
