iteration	loss	baseline	error	formula	error	
60	1.88681185	0.73696524	0.26907289	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
61	0.62441182	0.71109527	0.21956559	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
62	1.29142976	0.68926567	0.27450317	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
63	1.73225677	0.67457479	0.39544794	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
64	1.21900070	0.65565044	0.29608724	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
65	1.77479589	0.63833833	0.30940872	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
66	11.32516384	0.65356696	0.94291031	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
67	25.11836052	0.71023285	1.78688586	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
68	2.36918688	0.68801785	0.26593372	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
69	0.24709725	0.66336006	0.19486155	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
70	1.91604364	0.64201629	0.23648532	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
71	1.38145721	0.62086397	0.21896902	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
72	1.07092762	0.60118723	0.22732984	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
73	1.71198583	0.58332402	0.24392357	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
74	0.86206990	0.56254387	0.16772127	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
75	1.66621864	0.55336303	0.37892652	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
76	1.44992530	0.53596717	0.20544691	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
77	50.82585526	0.68777305	3.57208514	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
78	1.08828688	0.66500670	0.23244582	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
79	2.25348616	0.64794004	0.32367298	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
80	2.17097807	0.62916225	0.27238527	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
81	0.92011261	0.60734606	0.19283889	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
82	0.65177327	0.58766335	0.21369241	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
83	1.23957944	0.57059199	0.24623637	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
84	1.07951164	0.55324823	0.22371636	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
85	2.41673303	0.54054904	0.29926452	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
86	1.10763597	0.52661806	0.26193061	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
87	30.34781456	0.61095494	2.21335506	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
88	0.56493449	0.59137774	0.21941052	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
89	0.92832702	0.57330310	0.22988534	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
90	1.01341856	0.56134689	0.33417904	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
91	1.12973428	0.54487479	0.23190482	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
92	51.97706985	0.70134979	3.67437482	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
93	1.53219557	0.68119413	0.29823619	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
94	50.03228378	0.82680869	3.59348488	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
95	0.90757036	0.79462188	0.18307364	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
96	1.16951525	0.76518267	0.20583716	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
97	1.71855187	0.73810899	0.22370911	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
98	0.79037184	0.71385443	0.25301835	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
99	0.84930533	0.68833739	0.20351361	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
100	4.13940573	0.67556280	0.43284512	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
